Rozmiar,Sredni_Czas,Max,Min,Procent_Bledow,
1000,86324497,86947069,85680834,
Lp,Rozmiar,Czas,Data,
1,1000,86079891,2026-06-22 06:01:54,
2,1000,85680834,2026-06-22 06:03:23,
3,1000,86426442,2026-06-22 06:04:53,
4,1000,86110086,2026-06-22 06:06:22,
5,1000,86812739,2026-06-22 06:07:52,
6,1000,86786239,2026-06-22 06:09:22,
7,1000,86947069,2026-06-22 06:10:52,
8,1000,86160072,2026-06-22 06:12:21,
9,1000,86480268,2026-06-22 06:13:51,
10,1000,86009938,2026-06-22 06:15:20,
11,1000,86672681,2026-06-22 06:16:50,
12,1000,86325348,2026-06-22 06:18:19,
13,1000,86411685,2026-06-22 06:19:49,
14,1000,86144207,2026-06-22 06:21:18,
15,1000,86722042,2026-06-22 06:22:48,
16,1000,86589143,2026-06-22 06:24:18,
17,1000,86322022,2026-06-22 06:25:47,
18,1000,85904774,2026-06-22 06:27:16,
19,1000,85987864,2026-06-22 06:28:46,
20,1000,86649650,2026-06-22 06:30:15,
21,1000,85908011,2026-06-22 06:31:45,
22,1000,86074317,2026-06-22 06:33:14,
23,1000,86065125,2026-06-22 06:34:43,
24,1000,86728080,2026-06-22 06:36:13,
25,1000,86017044,2026-06-22 06:37:42,
26,1000,86016686,2026-06-22 06:39:11,
27,1000,85825313,2026-06-22 06:40:40,
28,1000,86245314,2026-06-22 06:42:09,
29,1000,86168470,2026-06-22 06:43:39,
30,1000,86415770,2026-06-22 06:45:09,
31,1000,86754848,2026-06-22 06:46:39,
32,1000,86563452,2026-06-22 06:48:08,
33,1000,86099476,2026-06-22 06:49:38,
34,1000,86289071,2026-06-22 06:51:07,
35,1000,86200081,2026-06-22 06:52:36,
36,1000,86448746,2026-06-22 06:54:06,
37,1000,86570487,2026-06-22 06:55:36,
38,1000,86749736,2026-06-22 06:57:06,
39,1000,86243240,2026-06-22 06:58:35,
40,1000,86335535,2026-06-22 07:00:05,
41,1000,86506611,2026-06-22 07:01:34,
42,1000,86229418,2026-06-22 07:03:04,
43,1000,86427108,2026-06-22 07:04:33,
44,1000,86258053,2026-06-22 07:06:03,
45,1000,85786328,2026-06-22 07:07:32,
46,1000,85984996,2026-06-22 07:09:01,
47,1000,86571205,2026-06-22 07:10:30,
48,1000,86527161,2026-06-22 07:12:00,
49,1000,86582626,2026-06-22 07:13:30,
50,1000,86409533,2026-06-22 07:14:59,
