Rozmiar,Sredni_Czas,Max,Min,Procent_Bledow,
600,3298,3873,2891,
Lp,Rozmiar,Czas,Data,
1,600,3535,2026-06-22 07:27:45,
2,600,3321,2026-06-22 07:27:46,
3,600,3285,2026-06-22 07:27:47,
4,600,3316,2026-06-22 07:27:48,
5,600,3437,2026-06-22 07:27:49,
6,600,3482,2026-06-22 07:27:50,
7,600,3266,2026-06-22 07:27:51,
8,600,3505,2026-06-22 07:27:52,
9,600,3203,2026-06-22 07:27:52,
10,600,3517,2026-06-22 07:27:53,
11,600,3330,2026-06-22 07:27:54,
12,600,3269,2026-06-22 07:27:55,
13,600,3262,2026-06-22 07:27:56,
14,600,3440,2026-06-22 07:27:57,
15,600,3238,2026-06-22 07:27:58,
16,600,3269,2026-06-22 07:27:59,
17,600,3284,2026-06-22 07:28:00,
18,600,3175,2026-06-22 07:28:01,
19,600,3330,2026-06-22 07:28:01,
20,600,3443,2026-06-22 07:28:02,
21,600,3358,2026-06-22 07:28:03,
22,600,3138,2026-06-22 07:28:04,
23,600,3005,2026-06-22 07:28:05,
24,600,3297,2026-06-22 07:28:06,
25,600,3146,2026-06-22 07:28:07,
26,600,3237,2026-06-22 07:28:08,
27,600,3050,2026-06-22 07:28:09,
28,600,3303,2026-06-22 07:28:10,
29,600,3250,2026-06-22 07:28:10,
30,600,3339,2026-06-22 07:28:11,
31,600,3186,2026-06-22 07:28:12,
32,600,3315,2026-06-22 07:28:13,
33,600,3873,2026-06-22 07:28:14,
34,600,3335,2026-06-22 07:28:15,
35,600,3127,2026-06-22 07:28:16,
36,600,2891,2026-06-22 07:28:17,
37,600,3285,2026-06-22 07:28:18,
38,600,3066,2026-06-22 07:28:19,
39,600,3462,2026-06-22 07:28:20,
40,600,3381,2026-06-22 07:28:20,
41,600,2958,2026-06-22 07:28:21,
42,600,3311,2026-06-22 07:28:22,
43,600,3469,2026-06-22 07:28:23,
44,600,3367,2026-06-22 07:28:24,
45,600,3415,2026-06-22 07:28:25,
46,600,3463,2026-06-22 07:28:26,
47,600,3465,2026-06-22 07:28:27,
48,600,2919,2026-06-22 07:28:28,
49,600,3238,2026-06-22 07:28:28,
50,600,3349,2026-06-22 07:28:29,
