Rozmiar,Sredni_Czas,Max,Min,Procent_Bledow,
600,423817,436067,418444,
Lp,Rozmiar,Czas,Data,
1,600,424286,2026-06-22 07:16:14,
2,600,433842,2026-06-22 07:16:15,
3,600,428183,2026-06-22 07:16:15,
4,600,424751,2026-06-22 07:16:16,
5,600,422955,2026-06-22 07:16:16,
6,600,423759,2026-06-22 07:16:17,
7,600,424736,2026-06-22 07:16:17,
8,600,423335,2026-06-22 07:16:18,
9,600,422833,2026-06-22 07:16:19,
10,600,423829,2026-06-22 07:16:19,
11,600,424332,2026-06-22 07:16:20,
12,600,423761,2026-06-22 07:16:20,
13,600,423789,2026-06-22 07:16:21,
14,600,423204,2026-06-22 07:16:21,
15,600,424010,2026-06-22 07:16:22,
16,600,424297,2026-06-22 07:16:22,
17,600,420976,2026-06-22 07:16:23,
18,600,422336,2026-06-22 07:16:23,
19,600,423466,2026-06-22 07:16:24,
20,600,423923,2026-06-22 07:16:25,
21,600,423607,2026-06-22 07:16:25,
22,600,423707,2026-06-22 07:16:26,
23,600,424450,2026-06-22 07:16:26,
24,600,422938,2026-06-22 07:16:27,
25,600,421677,2026-06-22 07:16:27,
26,600,421433,2026-06-22 07:16:28,
27,600,419140,2026-06-22 07:16:28,
28,600,430129,2026-06-22 07:16:29,
29,600,429089,2026-06-22 07:16:30,
30,600,418882,2026-06-22 07:16:30,
31,600,419016,2026-06-22 07:16:31,
32,600,418444,2026-06-22 07:16:31,
33,600,422407,2026-06-22 07:16:32,
34,600,424319,2026-06-22 07:16:32,
35,600,424007,2026-06-22 07:16:33,
36,600,423880,2026-06-22 07:16:33,
37,600,424637,2026-06-22 07:16:34,
38,600,424556,2026-06-22 07:16:35,
39,600,436067,2026-06-22 07:16:35,
40,600,430767,2026-06-22 07:16:36,
41,600,435208,2026-06-22 07:16:36,
42,600,422646,2026-06-22 07:16:37,
43,600,426137,2026-06-22 07:16:37,
44,600,420649,2026-06-22 07:16:38,
45,600,419336,2026-06-22 07:16:38,
46,600,420101,2026-06-22 07:16:39,
47,600,418465,2026-06-22 07:16:40,
48,600,419802,2026-06-22 07:16:40,
49,600,419499,2026-06-22 07:16:41,
50,600,419259,2026-06-22 07:16:41,
