Rozmiar,Sredni_Czas,Max,Min,Procent_Bledow,
200,146958,158327,133752,
Lp,Rozmiar,Czas,Data,
1,200,146365,2026-06-22 04:15:57,
2,200,148272,2026-06-22 04:15:57,
3,200,152843,2026-06-22 04:15:57,
4,200,153074,2026-06-22 04:15:58,
5,200,146002,2026-06-22 04:15:58,
6,200,148111,2026-06-22 04:15:58,
7,200,158327,2026-06-22 04:15:58,
8,200,147455,2026-06-22 04:15:58,
9,200,147144,2026-06-22 04:15:58,
10,200,148660,2026-06-22 04:15:59,
11,200,147400,2026-06-22 04:15:59,
12,200,148437,2026-06-22 04:15:59,
13,200,144740,2026-06-22 04:15:59,
14,200,148189,2026-06-22 04:15:59,
15,200,145811,2026-06-22 04:15:59,
16,200,146413,2026-06-22 04:16:00,
17,200,152068,2026-06-22 04:16:00,
18,200,152037,2026-06-22 04:16:00,
19,200,146314,2026-06-22 04:16:00,
20,200,147158,2026-06-22 04:16:00,
21,200,146134,2026-06-22 04:16:00,
22,200,144940,2026-06-22 04:16:00,
23,200,146892,2026-06-22 04:16:01,
24,200,145812,2026-06-22 04:16:01,
25,200,146884,2026-06-22 04:16:01,
26,200,147236,2026-06-22 04:16:01,
27,200,146200,2026-06-22 04:16:01,
28,200,146095,2026-06-22 04:16:01,
29,200,146658,2026-06-22 04:16:02,
30,200,144695,2026-06-22 04:16:02,
31,200,145029,2026-06-22 04:16:02,
32,200,147087,2026-06-22 04:16:02,
33,200,146878,2026-06-22 04:16:02,
34,200,144454,2026-06-22 04:16:02,
35,200,144567,2026-06-22 04:16:03,
36,200,144733,2026-06-22 04:16:03,
37,200,146202,2026-06-22 04:16:03,
38,200,147968,2026-06-22 04:16:03,
39,200,146217,2026-06-22 04:16:03,
40,200,133752,2026-06-22 04:16:03,
41,200,148768,2026-06-22 04:16:04,
42,200,147302,2026-06-22 04:16:04,
43,200,147650,2026-06-22 04:16:04,
44,200,147167,2026-06-22 04:16:04,
45,200,146830,2026-06-22 04:16:04,
46,200,145501,2026-06-22 04:16:04,
47,200,144523,2026-06-22 04:16:05,
48,200,145912,2026-06-22 04:16:05,
49,200,145614,2026-06-22 04:16:05,
50,200,145397,2026-06-22 04:16:05,
