Rozmiar,Sredni_Czas,Max,Min,Procent_Bledow,
600,25617447,26032114,25483967,
Lp,Rozmiar,Czas,Data,
1,600,25687283,2026-06-22 01:33:19,
2,600,26032114,2026-06-22 01:33:45,
3,600,25597015,2026-06-22 01:34:11,
4,600,25665592,2026-06-22 01:34:37,
5,600,25520898,2026-06-22 01:35:02,
6,600,25603791,2026-06-22 01:35:28,
7,600,25483967,2026-06-22 01:35:54,
8,600,25608658,2026-06-22 01:36:20,
9,600,25664485,2026-06-22 01:36:45,
10,600,25543143,2026-06-22 01:37:11,
11,600,25628257,2026-06-22 01:37:37,
12,600,25713189,2026-06-22 01:38:03,
13,600,25623726,2026-06-22 01:38:29,
14,600,25549934,2026-06-22 01:38:54,
15,600,25607665,2026-06-22 01:39:20,
16,600,25657664,2026-06-22 01:39:46,
17,600,25522845,2026-06-22 01:40:12,
18,600,25572485,2026-06-22 01:40:38,
19,600,25587190,2026-06-22 01:41:03,
20,600,25601847,2026-06-22 01:41:29,
21,600,25553824,2026-06-22 01:41:55,
22,600,25533320,2026-06-22 01:42:21,
23,600,25561338,2026-06-22 01:42:46,
24,600,25684459,2026-06-22 01:43:12,
25,600,25594018,2026-06-22 01:43:38,
26,600,25854846,2026-06-22 01:44:04,
27,600,25658354,2026-06-22 01:44:30,
28,600,25582708,2026-06-22 01:44:56,
29,600,25614139,2026-06-22 01:45:22,
30,600,25639537,2026-06-22 01:45:47,
31,600,25600612,2026-06-22 01:46:13,
32,600,25650700,2026-06-22 01:46:39,
33,600,25624776,2026-06-22 01:47:05,
34,600,25552399,2026-06-22 01:47:31,
35,600,25625903,2026-06-22 01:47:56,
36,600,25630929,2026-06-22 01:48:22,
37,600,25623838,2026-06-22 01:48:48,
38,600,25628080,2026-06-22 01:49:14,
39,600,25570215,2026-06-22 01:49:40,
40,600,25644533,2026-06-22 01:50:05,
41,600,25612629,2026-06-22 01:50:31,
42,600,25562978,2026-06-22 01:50:57,
43,600,25566267,2026-06-22 01:51:23,
44,600,25623634,2026-06-22 01:51:49,
45,600,25507704,2026-06-22 01:52:14,
46,600,25587809,2026-06-22 01:52:40,
47,600,25634978,2026-06-22 01:53:06,
48,600,25688655,2026-06-22 01:53:32,
49,600,25562483,2026-06-22 01:53:57,
50,600,25624932,2026-06-22 01:54:23,
